Tip artera	Denumire artera	Numar	Codpostal	Sector	Oficiu distribuire
Intrare	"Linte? Petre, lt."		050872	5	Bucure?ti 5
Strad?	Adrian		050873	5	Bucure?ti 5
Strad?	Cenad		050874	5	Bucure?ti 5
Bulevard	Vladimirescu Tudor	nr. 1-47	050881	5	Bucure?ti 5
Bulevard	Vladimirescu Tudor	nr. 49-T	050882	5	Bucure?ti 5
Bulevard	Vladimirescu Tudor	nr. 2-78	050883	5	Bucure?ti 5
Bulevard	Vladimirescu Tudor	nr. 80-T	050884	5	Bucure?ti 5
Intrare	Fulgilor		050885	5	Bucure?ti 5
Intrare	Enescu Ene		050886	5	Bucure?ti 5
Cale	Rahovei	nr. 1-127	040021	4	Bucure?ti 5
Cale	Rahovei	nr. 6-126	040023	4	Bucure?ti 5
Strad?	Uranus	nr. 5-27	050822	5	Bucure?ti 5
Strad?	Uranus	nr. 29-T	050823	5	Bucure?ti 5
Strad?	Uranus	nr. 72-T	050826	5	Bucure?ti 5
Strad?	Salvatorului		050847	5	Bucure?ti 5
Strad?	S?punari		050848	5	Bucure?ti 5
Strad?	Sabinelor	nr. 1-51	050851	5	Bucure?ti 5
Strad?	Sabinelor	nr. 2-54	050853	5	Bucure?ti 5
Strad?	Sirenelor	nr. 1-T	050855	5	Bucure?ti 5
Strad?	Sirenelor	nr. 2-T	050856	5	Bucure?ti 5
Strad?	Acvila		050862	5	Bucure?ti 5
Intrare	Acvila		050863	5	Bucure?ti 5
Strad?	Gheorghieni	nr. 1-T	050875	5	Bucure?ti 5
Strad?	Gheorghieni	nr. 2-T	050876	5	Bucure?ti 5
Cale	Rahovei	nr. 129-145	050891	5	Bucure?ti 5
Cale	Rahovei	nr. 147-159	050892	5	Bucure?ti 5
Cale	Rahovei	nr. 161-167	050893	5	Bucure?ti 5
Cale	Rahovei	nr. 169-187	050894	5	Bucure?ti 5
Cale	Rahovei	nr. 128-170	050906	5	Bucure?ti 5
Cale	Rahovei	nr. 172-194	050907	5	Bucure?ti 5
Cale	Rahovei	nr. 196-204	050908	5	Bucure?ti 5
Strad?	"Sebastian Mihail, scriitor"	nr. 137-141	050781	5	Bucure?ti 5
Strad?	"Sebastian Mihail, scriitor"	nr. 143-145	050782	5	Bucure?ti 5
Alee	Platanului	nr. 1-T	050792	5	Bucure?ti 5
Alee	Platanului	nr. 2-T	050793	5	Bucure?ti 5
Alee	Craiovi?a		050794	5	Bucure?ti 5
Strad?	"Marinescu Constantin, lt. col. (sector 5)"	nr. 1-T	050795	5	Bucure?ti 5
Strad?	"Marinescu Constantin, lt. col. (sector 5)"	nr. 2-T	050796	5	Bucure?ti 5
Strad?	Baltagului	nr. 1-5	050801	5	Bucure?ti 5
Strad?	Baltagului	nr. 2-6	050803	5	Bucure?ti 5
Cale	13 Septembrie	nr. 198-212	050734	5	Bucure?ti 5
Cale	13 Septembrie	nr. 214-T	050735	5	Bucure?ti 5
Strad?	"Sebastian Mihail, scriitor"	nr. 131-135	050779	5	Bucure?ti 5
Alee	Botorani	nr. 1-7	050811	5	Bucure?ti 5
Alee	Botorani	nr. 9-13	050812	5	Bucure?ti 5
Alee	Botorani	nr. 15-T	050813	5	Bucure?ti 5
Alee	Botorani	nr. 2-4	050814	5	Bucure?ti 5
Alee	Botorani	nr. 6-T	050815	5	Bucure?ti 5
Strad?	Otescu Ion Nonna	nr. 1-T	060123	6	Bucure?ti 5
Strad?	Otescu Ion Nonna	nr. 2-T	060124	6	Bucure?ti 5
Strad?	S?biu?ei		060126	6	Bucure?ti 5
Strad?	Miroslavei		060127	6	Bucure?ti 5
Strad?	Cânt?rii		060128	6	Bucure?ti 5
Strad?	Montana		060129	6	Bucure?ti 5
Strad?	"Negel Gheorghe, lt. av."	nr. 1-T	060131	6	Bucure?ti 5
Strad?	"Negel Gheorghe, lt. av."	nr. 2-T	060132	6	Bucure?ti 5
Strad?	"Caranda Gheorghe, lt. av."	nr. 1-T	060133	6	Bucure?ti 5
Strad?	"Caranda Gheorghe, lt. av."	nr. 2-T	060134	6	Bucure?ti 5
Strad?	"G?in? Niculae, lt. av."		060135	6	Bucure?ti 5
Strad?	"Culcer V. Ioan, g-ral"		060136	6	Bucure?ti 5
Alee	"Culcer V. Ioan, g-ral"		060137	6	Bucure?ti 5
Strad?	Pera Dumitru		060138	6	Bucure?ti 5
Strad?	Cre?escu Ion		060139	6	Bucure?ti 5
Strad?	Cu?ui Gheorghe		060141	6	Bucure?ti 5
Strad?	"Macarovici V. George, g-ral."		060142	6	Bucure?ti 5
Strad?	"Moang? Vasile, cpt."		060143	6	Bucure?ti 5
Strad?	"B?ncil? Octav, pictor"		060144	6	Bucure?ti 5
Strad?	"Marinescu Constantin, lt. col. (sector 6)"	nr. 1-T	060121	6	Bucure?ti 5
Strad?	"Marinescu Constantin, lt. col. (sector 6)"	nr. 2-T	060122	6	Bucure?ti 5
Strad?	Eroina de la Jiu		060125	6	Bucure?ti 5
Drum	S?rii	nr. 1-17	060151	6	Bucure?ti 5
Drum	S?rii	nr. 19-55	060152	6	Bucure?ti 5
Drum	S?rii	nr. 57-T	060153	6	Bucure?ti 5
Drum	S?rii	nr. 12-14	060155	6	Bucure?ti 5
Drum	S?rii	nr. 16-24	060156	6	Bucure?ti 5
Drum	S?rii	nr. 26-T	060157	6	Bucure?ti 5
Strad?	Baltagului	nr. 7-T	050802	5	Bucure?ti 5
Strad?	Baltagului	nr. 8-T	050804	5	Bucure?ti 5
?osea	Panduri	nr. 14-46	050659	5	Bucure?ti 5
?osea	Panduri	nr. 48-66	050661	5	Bucure?ti 5
Strad?	"Vitzu Alexandru, prof.dr."		050671	5	Bucure?ti 5
Strad?	"Vijelie, cpt."		050672	5	Bucure?ti 5
Strad?	"Ciuc? Mihai, dr."		050673	5	Bucure?ti 5
Strad?	"Teohari Anibal, prof. dr."		050674	5	Bucure?ti 5
Strad?	"Severeanu Constantin, dr."		050675	5	Bucure?ti 5
Strad?	"Athanasiu Ion, prof. dr."		050676	5	Bucure?ti 5
Strad?	"Ghiulamila Ion, dr."		050677	5	Bucure?ti 5
Strad?	Uranus	nr. 4-70	050825	5	Bucure?ti 5
Intrare	Uranus		050827	5	Bucure?ti 5
Strad?	"Ene Constantin, mr."		050831	5	Bucure?ti 5
Strad?	Nicu?or		050832	5	Bucure?ti 5
Strad?	Urechea V. A.		050833	5	Bucure?ti 5
?osea	Panduri	nr. 9-15	050652	5	Bucure?ti 5
?osea	Panduri	nr. 17-23	050653	5	Bucure?ti 5
?osea	Panduri	nr. 25-29	050654	5	Bucure?ti 5
?osea	Panduri	nr. 2-12	050658	5	Bucure?ti 5
Strad?	Frunte Lat?	nr. 1-T	050684	5	Bucure?ti 5
Strad?	Frunte Lat?	nr. 2-T	050685	5	Bucure?ti 5
Strad?	Cioranu Mihail		050751	5	Bucure?ti 5
Pia??	Rizal Jose		050752	5	Bucure?ti 5
Strad?	Oarca Ion		050753	5	Bucure?ti 5
Strad?	"Ionescu Thoma, dr."	nr. 1-T	050572	5	Bucure?ti 35
Strad?	"Ionescu Thoma, dr."	nr. 2-T	050573	5	Bucure?ti 35
Strad?	"Romniceanu Grigore, dr."	nr. 28-T	050577	5	Bucure?ti 35
Strad?	"Dr?ghiescu Dimitrie, dr."	nr. 1-T	050578	5	Bucure?ti 35
Strad?	"Dr?ghiescu Dimitrie, dr."	nr. 2-T	050579	5	Bucure?ti 35
Strad?	"Petrini Gala?i Mihail, dr."	nr. 1-T	050581	5	Bucure?ti 35
Strad?	"Petrini Gala?i Mihail, dr."	nr. 2-T	050582	5	Bucure?ti 35
Strad?	"Manolescu Nicolae, dr."		050583	5	Bucure?ti 35
Strad?	"Vicol Nicolae, dr."		050584	5	Bucure?ti 35
Strad?	"Herescu Petre, dr."	nr. 1-T	050586	5	Bucure?ti 35
Strad?	"Herescu Petre, dr."	nr. 2-T	050587	5	Bucure?ti 35
Strad?	Jolliot-Curie Frederic		050588	5	Bucure?ti 35
Strad?	"Babe? Victor, dr. prof."		050589	5	Bucure?ti 35
Strad?	Davila Carol	nr. 1-43	050451	5	Bucure?ti 35
Strad?	Davila Carol	nr. 2-50	050454	5	Bucure?ti 35
Strad?	"Lister Joseph, dr."	nr. 39-T	050542	5	Bucure?ti 35
Strad?	"Lister Joseph, dr."	nr. 36-T	050544	5	Bucure?ti 35
Strad?	"Romniceanu Grigore, dr."	nr. 1-15	050574	5	Bucure?ti 35
Strad?	"Romniceanu Grigore, dr."	nr. 17-T	050575	5	Bucure?ti 35
Strad?	"Romniceanu Grigore, dr."	nr. 2-26	050576	5	Bucure?ti 35
Strad?	"Poloni Victor, dr."	nr. 1-T	050591	5	Bucure?ti 35
Strad?	"Poloni Victor, dr."	nr. 2-T	050592	5	Bucure?ti 35
Strad?	"Mirinescu Mihail, dr."	nr. 1-T	050593	5	Bucure?ti 35
Strad?	"Mirinescu Mihail, dr."	nr. 2-T	050594	5	Bucure?ti 35
Strad?	"Tomescu C. Nicolae, dr."	nr. 1-T	050595	5	Bucure?ti 35
Strad?	"Tomescu C. Nicolae, dr."	nr. 2-T	050596	5	Bucure?ti 35
Strad?	"Iosif O. Eugen, dr."		050597	5	Bucure?ti 35
Strad?	"Grecescu Dimitrie, prof.dr."		050598	5	Bucure?ti 35
Strad?	Davila Carol	nr. 71-T	050453	5	Bucure?ti 35
Intrare	"Stoenescu, col. medic"		050457	5	Bucure?ti 35
Strad?	"Leonte Anastasievici, dr."	nr. 5-T	050464	5	Bucure?ti 35
Strad?	"Leonte Anastasievici, dr."	nr. 32-T	050466	5	Bucure?ti 35
Strad?	"Turnescu Nicolae, dr."		050467	5	Bucure?ti 35
Strad?	"Radovici Ion, dr."		050468	5	Bucure?ti 35
Bulevard	Eroii Sanitari	nr. 1-53	050471	5	Bucure?ti 35
Bulevard	Eroii Sanitari	nr. 55-T	050472	5	Bucure?ti 35
Bulevard	Eroii Sanitari	nr. 2-6	050473	5	Bucure?ti 35
Bulevard	Eroii Sanitari	nr. 8-T	050474	5	Bucure?ti 35
Strad?	"??ranu Grigore, dr."		050475	5	Bucure?ti 35
Bulevard	"Marinescu Gh. Gheorghe, prof. dr."	nr. 1-13	050481	5	Bucure?ti 35
Bulevard	"Marinescu Gh. Gheorghe, prof. dr."	nr. 15-T	050482	5	Bucure?ti 35
Bulevard	"Marinescu Gh. Gheorghe, prof. dr."	nr. 2-T	050483	5	Bucure?ti 35
Splai	Independen?ei	nr. 193-239	060041	6	Bucure?ti 35
Splai	Independen?ei	nr. 113-169	050098	5	Bucure?ti 35
Splai	Independen?ei	nr. 171-191	050099	5	Bucure?ti 35
Intrare	Portocalelor		060101	6	Bucure?ti 35
Strad?	"Brândz? Dimitrie, dr."		060102	6	Bucure?ti 35
Strad?	"Giulini B., ing."		060103	6	Bucure?ti 35
Strad?	"Juvara Ernest, dr."		060104	6	Bucure?ti 35
Strad?	"Severin Emanoil Mihail, g-ral. dr."		060105	6	Bucure?ti 35
Intrare	"Severin Emanoil Mihail, g-ral. dr."		060106	6	Bucure?ti 35
?osea	Cotroceni	nr. 1-19	060111	6	Bucure?ti 35
?osea	Cotroceni	nr. 21-37	060112	6	Bucure?ti 35
?osea	Cotroceni	nr. 39-T	060113	6	Bucure?ti 35
?osea	Cotroceni	nr. 2-32	060114	6	Bucure?ti 35
?osea	Cotroceni	nr. 34-T	060115	6	Bucure?ti 35
Strad?	Davila Carol	nr. 76-T	050456	5	Bucure?ti 35
Strad?	Z?rii		050461	5	Bucure?ti 35
Strad?	"Buicliu Cristea, dr."		050462	5	Bucure?ti 35
Strad?	"Leonte Anastasievici, dr."	nr. 1-3	050463	5	Bucure?ti 35
Strad?	"Leonte Anastasievici, dr."	nr. 2-30	050465	5	Bucure?ti 35
Strad?	Sfântul Elefterie	nr. 1-15	050523	5	Bucure?ti 35
Strad?	Sfântul Elefterie	nr. 17-T	050524	5	Bucure?ti 35
Strad?	Sfântul Elefterie	nr. 2-30	050525	5	Bucure?ti 35
Strad?	Sfântul Elefterie	nr. 32-T	050526	5	Bucure?ti 35
Strad?	"Clunet, dr."		050527	5	Bucure?ti 35
Strad?	"Koch K. Robert, dr."		050528	5	Bucure?ti 35
Strad?	"Obedenaru-Gheorghiade Mihail, dr."	nr. 1-T	050531	5	Bucure?ti 35
Strad?	"Obedenaru-Gheorghiade Mihail, dr."	nr. 2-T	050532	5	Bucure?ti 35
Strad?	"Pasteur Louis, dr."	nr. 35-T	050534	5	Bucure?ti 35
Strad?	"Pasteur Louis, dr."	nr. 28-T	050536	5	Bucure?ti 35
Strad?	"Iatropol Panait, dr."		050538	5	Bucure?ti 35
Strad?	?ipeiu Aurel		050539	5	Bucure?ti 35
Strad?	"Lister Joseph, dr."	nr. 1-37	050541	5	Bucure?ti 35
Strad?	"Lister Joseph, dr."	nr. 2-34	050543	5	Bucure?ti 35
Splai	Independen?ei	nr. 91-95	050095	5	Bucure?ti 35
Splai	Independen?ei	nr. 97-103	050096	5	Bucure?ti 35
Splai	Independen?ei	nr. 105-111	050097	5	Bucure?ti 35
Strad?	"Pasteur Louis, dr."	nr. 1-33	050533	5	Bucure?ti 35
Strad?	"Pasteur Louis, dr."	nr. 2-26	050535	5	Bucure?ti 35
Intrare	"Pasteur Louis, dr."		050537	5	Bucure?ti 35
Pia??	"Babe? Victor, dr. prof."		050551	5	Bucure?ti 35
Strad?	Negri Costache	nr. 1-T	050552	5	Bucure?ti 35
Strad?	Negri Costache	nr. 2-T	050553	5	Bucure?ti 35
Intrare	Negri Costache		050554	5	Bucure?ti 35
Strad?	"Teodorescu Florea, dr."		050555	5	Bucure?ti 35
Strad?	"Staicovici D. Nicolae, dr."	nr. 1-43	050556	5	Bucure?ti 35
Strad?	"Staicovici D. Nicolae, dr."	nr. 45-T	050557	5	Bucure?ti 35
Strad?	"Staicovici D. Nicolae, dr."	nr. 2-20	050558	5	Bucure?ti 35
Strad?	"Staicovici D. Nicolae, dr."	nr. 22-T	050559	5	Bucure?ti 35
Strad?	Izvor	nr. 91-T	050562	5	Bucure?ti 35
Strad?	Izvor	nr. 76-T	050564	5	Bucure?ti 35
Strad?	"Dragalina Ion, g-ral."		050565	5	Bucure?ti 35
Strad?	Pretorienilor		050566	5	Bucure?ti 35
Strad?	"Ha?deu Bogdan Petriceicu, scriitor"	nr. 1-T	050567	5	Bucure?ti 35
Strad?	"Ha?deu Bogdan Petriceicu, scriitor"	nr. 2-T	050568	5	Bucure?ti 35
Intrare	R?zoare		060109	6	Bucure?ti 35
Bulevard	Geniului	nr. 1-T	060116	6	Bucure?ti 35
Bulevard	Geniului	nr. 2-T	060117	6	Bucure?ti 35
Strad?	R?zoare	nr. 11-T	060118	6	Bucure?ti 35
Strad?	R?zoare	nr. 26-T	060119	6	Bucure?ti 35
Strad?	"Paulescu Nicolae, dr."		050501	5	Bucure?ti 35
Strad?	"Demosthen N. Atanase, g-ral. medic"	nr. 1-T	050502	5	Bucure?ti 35
Strad?	"Demosthen N. Atanase, g-ral. medic"	nr. 2-T	050503	5	Bucure?ti 35
Intrare	"Demosthen N. Atanase, g-ral. medic"		050504	5	Bucure?ti 35
Strad?	"Bagdasar Dumitru, dr."		050505	5	Bucure?ti 35
Strad?	R?zoare	nr. 1-9	050506	5	Bucure?ti 35
Strad?	R?zoare	nr. 2-24	050507	5	Bucure?ti 35
Bulevard	Eroilor	nr. 15-T	050512	5	Bucure?ti 35
Bulevard	Eroilor	nr. 26-T	050514	5	Bucure?ti 35
Pia??	Eroilor		050515	5	Bucure?ti 35
Strad?	"Rainer Francisc Iosif, prof. dr."		050571	5	Bucure?ti 35
?osea	Panduri	nr. 81-T	050657	5	Bucure?ti 35
?osea	Panduri	nr. 68-72	050662	5	Bucure?ti 35
?osea	Panduri	nr. 74-T	050663	5	Bucure?ti 35
Intrare	Panduri		050664	5	Bucure?ti 35
Strad?	Davila Carol	nr. 45-69	050452	5	Bucure?ti 35
Strad?	Davila Carol	nr. 52-74	050455	5	Bucure?ti 35
Strad?	"Boicescu Alexandru, dr."		050484	5	Bucure?ti 35
Strad?	"Cap?a ?tefan, dr."	nr. 1-11	050485	5	Bucure?ti 35
Strad?	"Cap?a ?tefan, dr."	nr. 13-T	050486	5	Bucure?ti 35
Strad?	"Cap?a ?tefan, dr."	nr. 2-16	050487	5	Bucure?ti 35
Strad?	"Cap?a ?tefan, dr."	nr. 18-T	050488	5	Bucure?ti 35
Strad?	Davila Ana	nr. 1-25	050491	5	Bucure?ti 35
Strad?	Davila Ana	nr. 27-T	050492	5	Bucure?ti 35
Strad?	Davila Ana	nr. 2-6	050493	5	Bucure?ti 35
Strad?	Davila Ana	nr. 8-T	050494	5	Bucure?ti 35
Strad?	"Petrescu Zaharia, dr."		050495	5	Bucure?ti 35
Strad?	"Teodori Iuliu, dr."		050496	5	Bucure?ti 35
Strad?	Racovi?? Felicia		050497	5	Bucure?ti 35
Bulevard	Eroilor	nr. 1-13	050511	5	Bucure?ti 35
Bulevard	Eroilor	nr. 2-24	050513	5	Bucure?ti 35
Strad?	"Nanu-Muscel Ioan, dr."		050521	5	Bucure?ti 35
Strad?	"Butoianu Mihail, g-ral. dr."		050522	5	Bucure?ti 35
Intrare	Bucure?ti-M?gurele		051435	5	Bucure?ti 51
Strad?	Neptun	nr. 45-T	051442	5	Bucure?ti 51
Strad?	Neptun	nr. 78-T	051444	5	Bucure?ti 51
Strad?	Orion	nr. 45-T	051466	5	Bucure?ti 51
Strad?	Orion	nr. 46-T	051468	5	Bucure?ti 51
Strad?	G?ge?ti		051469	5	Bucure?ti 51
?osea	Alexandria	nr. 105-183	051527	5	Bucure?ti 51
?osea	Alexandria	nr. 185-193	051528	5	Bucure?ti 51
?osea	Alexandria	nr. 126-216	051543	5	Bucure?ti 51
Strad?	Conea Ion		051545	5	Bucure?ti 51
Strad?	Dealul Cotmeana		051563	5	Bucure?ti 51
Intrare	Cisla		051564	5	Bucure?ti 51
Strad?	Gardeniei		051565	5	Bucure?ti 51
Drum	Vla?in		051566	5	Bucure?ti 51
Drum	Midia		051567	5	Bucure?ti 51
Strad?	Corod		051568	5	Bucure?ti 51
Drum	Lupt?torilor Antifasci?ti	nr. 21-T	051572	5	Bucure?ti 51
Drum	Lupt?torilor Antifasci?ti	nr. 22-T	051574	5	Bucure?ti 51
Intrare	Lupt?torilor Antifasci?ti		051575	5	Bucure?ti 51
Strad?	Mestec?ni?		051576	5	Bucure?ti 51
Drum	Movila		051577	5	Bucure?ti 51
Strad?	Antiaerian?	nr. 1-49	051011	5	Bucure?ti 51
Strad?	Antiaerian?	nr. 2-6	051015	5	Bucure?ti 51
Strad?	T?m??oaia		051017	5	Bucure?ti 51
Strad?	Panterei		051018	5	Bucure?ti 51
Strad?	Ispirescu Petre	nr. 73A-T	051026	5	Bucure?ti 51
Strad?	Ispirescu Petre	nr. 86-T	051031	5	Bucure?ti 51
Intrare	Ispirescu Petre		051032	5	Bucure?ti 51
Strad?	Vâlcele	nr. 1-T	051033	5	Bucure?ti 51
Strad?	Vâlcele	nr. 2-T	051034	5	Bucure?ti 51
Intrare	Romani?ei		051035	5	Bucure?ti 51
Strad?	Clejani		051036	5	Bucure?ti 51
Strad?	Dorului		051037	5	Bucure?ti 51
Strad?	Mizileni		051038	5	Bucure?ti 51
Strad?	Recrutului		051039	5	Bucure?ti 51
Strad?	M?rgeanului	nr. 99-T	051044	5	Bucure?ti 51
Strad?	M?rgeanului	nr. 44-48	051052	5	Bucure?ti 51
Strad?	M?rgeanului	nr. 50-T	051053	5	Bucure?ti 51
Intrare	M?rgeanului		051054	5	Bucure?ti 51
Strad?	Lespezi		051061	5	Bucure?ti 51
Strad?	Mo? Adam		051062	5	Bucure?ti 51
Strad?	Crea?a		051063	5	Bucure?ti 51
Strad?	Iliada	nr. 1-T	051064	5	Bucure?ti 51
Strad?	Iliada	nr. 2-T	051065	5	Bucure?ti 51
Strad?	Dumbrava Nou?	nr. 17-21	051144	5	Bucure?ti 51
Strad?	Dumbrava Nou?	nr. 23-27	051145	5	Bucure?ti 51
Strad?	Cr?i?orului	nr. 1-T	051155	5	Bucure?ti 51
Strad?	Cr?i?orului	nr. 2-T	051156	5	Bucure?ti 51
Strad?	"Ilie Mihail, sold."	nr. 1-7	051157	5	Bucure?ti 51
Strad?	"Ilie Mihail, sold."	nr. 9-T	051158	5	Bucure?ti 51
Strad?	"Ilie Mihail, sold."	nr. 2-T	051159	5	Bucure?ti 51
Strad?	M?rgeanului	nr. 18-22	051047	5	Bucure?ti 51
Strad?	M?rgeanului	nr. 24-30	051048	5	Bucure?ti 51
Strad?	Dumbrava Nou?	nr. 1-3	051141	5	Bucure?ti 51
Strad?	Dumbrava Nou?	nr. 5-7	051142	5	Bucure?ti 51
Strad?	"Anghelache Ivan, cap."	nr. 1-3	051185	5	Bucure?ti 51
Strad?	"Anghelache Ivan, cap."	nr. 5-T	051186	5	Bucure?ti 51
Strad?	"Anghelache Ivan, cap."	nr. 2-8	051187	5	Bucure?ti 51
Strad?	"Anghelache Ivan, cap."	nr. 10-T	051188	5	Bucure?ti 51
Strad?	Dumbrava Nou?	nr. 2-4	051149	5	Bucure?ti 51
Strad?	Dumbrava Nou?	nr. 6-10	051151	5	Bucure?ti 51
Strad?	"Bârnava Petre, serg. maj."	nr. 1-13	051166	5	Bucure?ti 51
Strad?	"Bârnava Petre, serg. maj."	nr. 15-T	051167	5	Bucure?ti 51
Strad?	"Bârnava Petre, serg. maj."	nr. 2-8	051168	5	Bucure?ti 51
Strad?	"Bârnava Petre, serg. maj."	nr. 10-T	051169	5	Bucure?ti 51
Strad?	Buzoieni	nr. 1-5	051191	5	Bucure?ti 51
Strad?	Buzoieni	nr. 7-9	051192	5	Bucure?ti 51
Strad?	Buzoieni	nr. 11-T	051193	5	Bucure?ti 51
Strad?	Buzoieni	nr. 2-10	051194	5	Bucure?ti 51
Strad?	Buzoieni	nr. 12-16	051195	5	Bucure?ti 51
Strad?	Buzoieni	nr. 18-T	051196	5	Bucure?ti 51
Strad?	Basarab Neagoe		051197	5	Bucure?ti 51
Strad?	Rachetei		051198	5	Bucure?ti 51
Strad?	Sascut		051199	5	Bucure?ti 51
Strad?	Antiaerian?	nr. 81-101	051013	5	Bucure?ti 51
Strad?	M?rgeanului	nr. 1-23	051041	5	Bucure?ti 51
Strad?	M?rgeanului	nr. 25-49	051042	5	Bucure?ti 51
Strad?	Crizantemelor	nr. 1-T	051101	5	Bucure?ti 51
Strad?	Crizantemelor	nr. 2-8	051102	5	Bucure?ti 51
Strad?	Crizantemelor	nr. 10-14	051103	5	Bucure?ti 51
Strad?	Crizantemelor	nr. 16-T	051104	5	Bucure?ti 51
Strad?	"Burlacu I. Ioan, cap."	nr. 1-T	051105	5	Bucure?ti 51
Strad?	"Burlacu I. Ioan, cap."	nr. 2-T	051106	5	Bucure?ti 51
Intrare	"Burlacu I. Ioan, cap."		051107	5	Bucure?ti 51
Strad?	"Moraru F. ?tefan, serg."		051108	5	Bucure?ti 51
Strad?	Mircea cel Batrân	nr. 1-T	051111	5	Bucure?ti 51
Strad?	Mircea cel Batrân	nr. 2-T	051112	5	Bucure?ti 51
Strad?	Triunghiului		051113	5	Bucure?ti 51
Strad?	Bobului		051114	5	Bucure?ti 51
Strad?	Jugureni		051115	5	Bucure?ti 51
Strad?	Spa?iului		051116	5	Bucure?ti 51
Strad?	M?rgeanului	nr. 2-8	051045	5	Bucure?ti 51
Strad?	M?rgeanului	nr. 10-16	051046	5	Bucure?ti 51
Strad?	Topolni?a	nr. 1-T	051201	5	Bucure?ti 51
Strad?	Topolni?a	nr. 2-8	051202	5	Bucure?ti 51
Strad?	Topolni?a	nr. 10-T	051203	5	Bucure?ti 51
Strad?	Prundului		051204	5	Bucure?ti 51
Alee	Prundului		051205	5	Bucure?ti 51
Strad?	Glicinelor	nr. 1-T	051206	5	Bucure?ti 51
Strad?	Glicinelor	nr. 2-T	051207	5	Bucure?ti 51
Strad?	?uvi?a		051211	5	Bucure?ti 51
Intrare	?uvi?a		051212	5	Bucure?ti 51
Strad?	"Botescu Haralambie, dr."		051213	5	Bucure?ti 51
Strad?	Dobrun		051214	5	Bucure?ti 51
Strad?	M?rgeanului	nr. 32-34	051049	5	Bucure?ti 51
Strad?	"Mi?c? Petre, cap."	nr. 1-7	051181	5	Bucure?ti 51
Strad?	"Mi?c? Petre, cap."	nr. 9-T	051182	5	Bucure?ti 51
Strad?	"Mi?c? Petre, cap."	nr. 2-4	051183	5	Bucure?ti 51
Strad?	"Mi?c? Petre, cap."	nr. 6-T	051184	5	Bucure?ti 51
Strad?	Dumbrava Nou?	nr. 9-15	051143	5	Bucure?ti 51
Strad?	Dumbrava Nou?	nr. 12-18	051152	5	Bucure?ti 51
Strad?	Bârca	nr. 13-17	051172	5	Bucure?ti 51
Strad?	Bârca	nr. 19-T	051173	5	Bucure?ti 51
Strad?	Bârca	nr. 18-24	051176	5	Bucure?ti 51
Strad?	Bârca	nr. 26-T	051177	5	Bucure?ti 51
Strad?	Pucheni	nr. 2-42	051224	5	Bucure?ti 51
Strad?	Pucheni	nr. 44-102	051225	5	Bucure?ti 51
Strad?	Garoafei	nr. 1-27	051231	5	Bucure?ti 51
Strad?	Garoafei	nr. 29-43	051232	5	Bucure?ti 51
Alee	Costine?ti	nr. 1-T	051241	5	Bucure?ti 51
Alee	Costine?ti	nr. 2-6	051242	5	Bucure?ti 51
Alee	Costine?ti	nr. 8-T	051243	5	Bucure?ti 51
Strad?	Sucevi?a		051244	5	Bucure?ti 51
Strad?	Taiga		051245	5	Bucure?ti 51
Strad?	Co?oveni		051246	5	Bucure?ti 51
Strad?	"Iovan Ion, frt"		051247	5	Bucure?ti 51
Strad?	Davide?ti	nr. 31-T	051252	5	Bucure?ti 51
Strad?	Davide?ti	nr. 36-T	051254	5	Bucure?ti 51
Strad?	Cucuteni	nr. 33-65	051262	5	Bucure?ti 51
Strad?	Cucuteni	nr. 36-66	051265	5	Bucure?ti 51
Strad?	"Grigoreanu Petre, cap"	nr. 37-T	051272	5	Bucure?ti 51
Strad?	"Grigoreanu Petre, cap"	nr. 40-T	051274	5	Bucure?ti 51
Strad?	Gorjului		051281	5	Bucure?ti 51
Strad?	Naipu		051282	5	Bucure?ti 51
Strad?	Berzovia	nr. 1-35	051283	5	Bucure?ti 51
Strad?	Berzovia	nr. 2-36	051285	5	Bucure?ti 51
?osea	Alexandria	nr. 7	051522	5	Bucure?ti 51
Strad?	Garoafei	nr. 2-6	051234	5	Bucure?ti 51
Strad?	Garoafei	nr. 8-30	051235	5	Bucure?ti 51
Strad?	Garoafei	nr. 32-66	051236	5	Bucure?ti 51
Strad?	Cucuteni	nr. 67-T	051263	5	Bucure?ti 51
Strad?	Cucuteni	nr. 68-T	051266	5	Bucure?ti 51
Strad?	Berzovia	nr. 37-T	051284	5	Bucure?ti 51
Strad?	Berzovia	nr. 38-T	051286	5	Bucure?ti 51
Strad?	Scoar?ei		051351	5	Bucure?ti 51
Strad?	Brâului		051352	5	Bucure?ti 51
Strad?	Miule?ti		051353	5	Bucure?ti 51
Strad?	Jiblea		051354	5	Bucure?ti 51
Strad?	"Ga?par Dumitru, lt"		051355	5	Bucure?ti 51
Strad?	?tefe?ti		051356	5	Bucure?ti 51
Strad?	Sur?ne?ti		051357	5	Bucure?ti 51
Strad?	V?leni		051358	5	Bucure?ti 51
Strad?	Br?t??anca	nr. 1-31	051361	5	Bucure?ti 51
Strad?	Br?t??anca	nr. 2-32	051363	5	Bucure?ti 51
Strad?	Teiu?	nr. 1-5	051391	5	Bucure?ti 51
Strad?	Teiu?	nr. 7-45	051392	5	Bucure?ti 51
?osea	Alexandria	nr. 7A-11	051523	5	Bucure?ti 51
Strad?	Garoafei	nr. 68-120	051237	5	Bucure?ti 51
